time to NEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4080,_blue_,_blue_,_blue_,_blue_,_pinkDark_,,,,,_blue_,_blue_,,,_blue_,_blue_,,_blue_,_brownDark_r,,,_brownDark_r,,,_blue_,_blue_,_blue_,_blue_,,,_blue_,_blueDark_r,_blue_,_blueDark_r,,_brownDark_r,_pink_,
-4020,_blueDark_r,_blueDark_r,_brownDark_g,_blue_,_pink_,,,,,_blue_,_blue_,,,_blueDark_r,_blue_,,_blueDark_g,_brownDark_r,,,_blueDark_r,,,_blue_,_blue_,_brownDark_r,_blue_,,,_blue_,_blueDark_g,_blue_,_blueDark_r,,_blueDark_r,_blue_,
-3960,_pink_,_brownDark_r,_blue_,_brownDark_g,_blueDark_g,,,,,_blue_,_blue_,,,_blue_,_brownDark_r,,_blue_,_brownDark_r,,,_pink_,,,_blue_,_blueDark_r,_blueDark_r,_blue_,,,_blue_,_blueDark_r,_blue_,_blueDark_r,,_blueDark_r,_blue_,
-3900,_pink_,_blue_,_blue_,_brownDark_r,_pink_,,,,,_blue_,_blue_,,,_blue_,_brownDark_r,,_blue_,_brownDark_r,,,_blueDark_r,,,_blue_,_blueDark_r,_blue_,_blue_,,,_blue_,_brownDark_r,_blueDark_g,_blue_,,_blueDark_r,_blueDark_g,
-3840,_blue_,_blue_,_brownDark_g,_pink_,_blueDark_r,,,,,_blueDark_r,_blue_,,,_blue_,_blue_,,_blueDark_r,_brownDark_r,,,_blue_,,,_blue_,_blueDark_r,_blue_,_blue_,,,_blue_,_blueDark_r,_blue_,_blue_,,_blue_,_blue_,
-3780,_blueDark_r,_blue_,_blue_,_brownDark_r,_blueDark_r,,,,,_blue_,_blue_,,,_blueDark_g,_blueDark_r,,_blue_,_brownDark_r,,,_pink_,,,_blue_,_blue_,_blue_,_blueDark_g,,,_blue_,_blueDark_r,_blue_,_blue_,,_blueDark_r,_blue_,
-3720,_blueDark_r,_blue_,_blueDark_r,_blue_,_pink_,,,,,_blue_,_blue_,,,_blueDark_r,_blueDark_r,,_blueDark_r,_brownDark_r,,,_blue_,,,_blue_,_brownDark_r,_blue_,_blue_,,_blueDark_g,_blue_,_blueDark_g,_blue_,_blue_,,_blueDark_r,_blue_,
-3660,_blue_,_blue_,_brownDark_g,_blueDark_r,_blue_,,,,,_blueDark_g,_blue_,,,_blueDark_r,_blue_,,_blueDark_r,_blue_,,,_brownDark_r,,_blue_,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,,_blue_,_blue_,_blueDark_r,_blue_,_blue_,,_blueDark_r,_blue_,
-3600,_blueDark_r,_brownDark_r,_blue_,_pink_,_pink_,,,,,_blue_,_blue_,,,_blueDark_r,_blueDark_r,,_blue_,_blueDark_r,,,_blue_,,_blue_,_blueDark_r,_blueDark_r,_blue_,_brownDark_r,,_blue_,_blue_,_brown_r,_blue_,_blueDark_r,,_pink_,_blue_,
-3540,_blueDark_r,_pink_,_blue_,_blue_,_blueDark_r,,,,,_blue_,_blue_,,,_brownDark_r,_brownDark_r,,_blue_,_blueDark_r,,,_blue_,,_blue_,_blue_,_brownDark_r,_blue_,_brownDark_r,,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,,_blueDark_r,_brown_r,
-3480,_blueDark_r,_blue_,_blueDark_g,_blue_,_blueDark_r,,,,,_blueDark_r,_blueDark_r,,,_blue_,_blue_,,_blue_,_blue_,,_blueDark_r,_blue_,,_blue_,_blue_,_brownDark_r,_blue_,_brown_r,,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,,_blue_,_blue_,_blue_
-3420,_blue_,_blue_,_brownDark_g,_blue_,_brownDark_r,,,,,_blueDark_r,_brownDark_r,,,_blue_,_blue_,,_blue_,_blue_,,_blue_,_blueDark_r,,_blueDark_r,_blueDark_r,_blueDark_r,_blue_,_brown_r,,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,,_brownDark_r,_blue_,_blue_
-3360,_blueDark_r,_blue_,_blueDark_r,_brownDark_g,_blue_,,,,,_blue_,_blueDark_g,,,_blue_,_blueDark_r,,_blue_,_blue_,,_blue_,_blue_,,_brownDark_r,_blue_,_blueDark_r,_blue_,_blue_,,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_r,,_brownDark_r,_blue_,_blue_
-3300,_blueDark_r,_pink_,_blueDark_r,_brownDark_g,_brownDark_r,,,,,_blue_,_brownDark_r,,,_blue_,_blueDark_r,,_blue_,_blue_,,_blueDark_r,_blueDark_r,,_blueDark_r,_blue_,_pink_,_blue_,_blueDark_r,,_blue_,_blue_,_blueDark_r,_blue_,_blue_,,_blueDark_r,_blueDark_r,_blueDark_r
-3240,_brown_r,_brownDark_r,_brownDark_r,_blue_,_brownDark_r,,,,,_blueDark_r,_blue_,,,_brownDark_r,_blue_,,_blue_,_blueDark_r,,_blue_,_blue_,,_blue_,_blue_,_brownDark_r,_blue_,_brown_r,,_blueDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,,_blueDark_r,_pink_,_brownDark_r
-3180,_blue_,_blueDark_g,_blueDark_r,_brownDark_g,_blueDark_r,,,,,_blueDark_r,_blueDark_g,,,_blueDark_r,_blue_,,_blue_,_blue_,,_blueDark_r,_blueDark_r,,_blue_,_blue_,_blue_,_blue_,_brownDark_r,,_blueDark_r,_blue_,_blue_,_blue_,_pink_,,_brownDark_r,_pink_,_blue_
-3120,_pink_,_blueDark_g,_blueDark_r,_blue_,_blueDark_r,,,,,_brownDark_r,_blue_,,,_blue_,_blue_,,_blue_,_blue_,,_blue_,_blue_,,_blue_,_blue_,_pink_,_blueDark_g,_brownDark_r,,_blue_,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,,_brownDark_r,_pink_,_blueDark_r
-3060,_blueDark_r,_blueDark_g,_blue_,_pink_,_blueDark_r,,,,,_brownDark_r,_blue_,,,_blue_,_blueDark_g,,_pink_,_blueDark_r,,_blue_,_blueDark_r,,_blueDark_r,_pink_,_blueDark_r,_pink_,_blueDark_r,,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_r,,_brownDark_r,_blueDark_r,_blueDark_r
-3000,_brownDark_r,_blue_,_pink_,_brownDark_r,_pink_,,,,,_blue_,_blue_,,,_blueDark_r,_blueDark_r,,_blue_,_blueDark_r,,_blueDark_r,_blueDark_r,,_blue_,_pink_,_blueDark_r,_blueDark_g,_blueDark_r,,_blue_,_blueDark_g,_blueDark_g,_blueDark_g,_blueDark_r,,_brownDark_r,_blue_,_brownDark_r
-2940,_pink_,_blueDark_g,_blueDark_r,_pink_,_blueDark_r,,,,,_blue_,_blue_,,,_blue_,_blue_,,_blueDark_r,_blueDark_r,,_blue_,_brownDark_r,,_blueDark_r,_blue_,_blue_,_brownDark_g,_blue_,,_blue_,_blue_,_pink_,_blue_,_blueDark_r,,_brownDark_r,_blueDark_r,_blue_
-2880,_blue_,_blue_,_blue_,_brownDark_r,_blue_,,,,,_blue_,_pink_,,,_blue_,_blueDark_r,,_blueDark_r,_blueDark_r,,_blueDark_g,_blue_,,_blueDark_r,_blueDark_r,_blue_,_blue_,_blueDark_r,,_blue_,_blue_,_pink_,_blue_,_pink_,,_pink_,_blue_,_brownDark_r
-2820,_blueDark_r,_pink_,_pink_,_brownDark_r,_blue_,,,,,_blue_,_blue_,,,_blueDark_r,_blue_,,_blue_,_blue_,,_blueDark_r,_blueDark_r,,_blue_,_blueDark_r,_blueDark_r,_brownDark_g,_blueDark_r,,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_r,,_blueDark_r,_blueDark_r,_brownDark_r
-2760,_blue_,_brownDark_r,_blue_,_brownDark_r,_blueDark_r,,,,_blue_,_blue_,_blue_,,,_brownDark_r,_blueDark_r,,_blueDark_g,_blue_,,_blue_,_blue_,,_blue_,_brown_r,_pink_,_blueDark_r,_blue_,,_brown_r,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,,_blueDark_r,_blue_,_blue_
-2700,_blueDark_r,_blueDark_r,_blue_,_pink_,_blueDark_r,,,,_blue_,_blue_,_blue_,,,_brownDark_r,_blue_,,_blue_,_blue_,,_blue_,_blue_,,_brownDark_r,_blue_,_blue_,_blue_,_brownDark_r,,_blueDark_r,_brownDark_r,_pink_,_blue_,_blue_,,_brownDark_r,_blueDark_r,_blueDark_r
-2640,_blue_,_blueDark_r,_pink_,_blue_,_blueDark_r,,,,_blue_,_blue_,_blue_,,,_blue_,_pink_,,_blueDark_r,_blue_,,_brown_r,_blueDark_r,,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,,_blue_,_brownDark_r,_blueDark_r,_blue_,_blue_,,_blueDark_r,_brownDark_r,_blue_
-2580,_blueDark_g,_blueDark_r,_blueDark_r,_blueDark_r,_blue_,,,,_blue_,_blueDark_g,_blue_,,,_blue_,_blueDark_r,,_blueDark_g,_blue_,,_brownDark_r,_blueDark_r,,_blueDark_r,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,,_brownDark_r,_blueDark_r,_blueDark_r,_blue_,_blue_,,_blueDark_r,_blueDark_r,_brownDark_r
-2520,_blueDark_r,_brownDark_r,_brownDark_r,_blue_,_blueDark_r,,,,_blue_,_blueDark_r,_blue_,,,_brown_r,_blue_,,_blue_,_blueDark_g,,_blueDark_r,_blueDark_r,,_blue_,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,,_blue_,_blue_,_brownDark_r,_blueDark_r,_blue_,,_blue_,_blue_,_brownDark_r
-2460,_brownDark_r,_brownDark_r,_pink_,_blueDark_g,_brownDark_r,,,,_brownDark_r,_pink_,_blue_,,,_brown_r,_blue_,_blueDark_r,_blue_,_blueDark_r,,_brownDark_r,_blue_,,_blueDark_r,_brownDark_r,_blue_,_blue_,_brownDark_r,,_blue_,_blue_,_pink_,_pink_,_blue_,,_blue_,_blue_,_blueDark_r
-2400,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,,,_blue_,_blueDark_r,_blueDark_r,_pink_,,,_brown_r,_blueDark_r,_blue_,,_blue_,,_brown_r,_blue_,,_blue_,_brown_r,_blue_,_blue_,_blueDark_r,,_blueDark_r,_blueDark_r,_pink_,_blue_,_blue_,,_brownDark_r,_blue_,_pink_
-2340,_blue_,_blueDark_r,_blueDark_r,_blue_,_brownDark_r,,,_blue_,_blueDark_r,_blue_,_blueDark_r,,,_brown_r,_blue_,_blueDark_g,_brownDark_r,_blue_,,_blue_,_blue_,,_blue_,_pink_,_blueDark_r,_blue_,_brownDark_r,,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,,_brownDark_r,_blue_,_blueDark_r
-2280,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,,,_blue_,_blue_,_blue_,_pink_,,,_brown_r,_blue_,,_brownDark_r,_blue_,,_blueDark_r,_blue_,,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,,_blueDark_r,_brown_r,_pink_,_blueDark_r,_blueDark_r,,_brownDark_r,_blueDark_r,_brownDark_r
-2220,_blue_,_brown_r,_blue_,_blueDark_r,_pink_,,_blueDark_r,_blue_,_blueDark_r,_blue_,_pink_,,,_blue_,_blue_,_pink_,_pink_,_pink_,,_blueDark_r,_blueDark_g,,_blue_,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,,_blue_,_brownDark_r,_blue_,_blueDark_g,_pink_,,_pink_,_pink_,_brownDark_r
-2160,_blue_,_brown_r,_blueDark_g,_blue_,_brownDark_r,,_blue_,_blue_,_blue_,_blue_,_blueDark_g,,,_blue_,_blue_,_blue_,_blueDark_g,_brownDark_r,,_brownDark_r,_blue_,,_blueDark_r,_brownDark_r,_blue_,_blue_,_blueDark_r,,_blue_,_blueDark_r,_blue_,_pink_,_blue_,,_brownDark_r,_blueDark_r,_brownDark_r
-2100,_blue_,_brown_r,_blue_,_blue_,_brownDark_r,,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,,,_blueDark_r,_blue_,_brownDark_r,_blue_,_blueDark_r,,_brownDark_r,_pink_,,_blueDark_r,_pink_,_blueDark_r,_blue_,_brown_r,,_blue_,_blueDark_r,_brownDark_r,_blue_,_blueDark_r,,_blueDark_r,_blue_,_brownDark_r
-2040,_blue_,_brownDark_r,_blue_,_blue_,_blueDark_r,,_blue_,_blue_,_blue_,_blue_,,,,_blueDark_r,_blue_,_brownDark_r,_pink_,_blueDark_r,,_blueDark_g,_blueDark_r,,_blueDark_r,_brownDark_r,_blueDark_r,_blue_,_blue_,,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,,_brownDark_r,_blue_,_brownDark_r
-1980,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,,_blue_,_blue_,_brownDark_r,_blue_,_blue_,,,_blueDark_r,_blueDark_r,_brownDark_r,_brownDark_g,_blueDark_r,,_brownDark_r,_brownDark_r,,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,,_blueDark_r,_blueDark_r,_blueDark_r,_blue_,_pink_,,_brown_r,_blue_,_brown_r
-1920,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,,_blue_,_blueDark_r,_blueDark_g,_blue_,_blueDark_g,,,_blue_,_blue_,_brownDark_r,_blue_,_pink_,,_brownDark_r,_pink_,,_blue_,_blueDark_r,_pink_,_blue_,_blueDark_r,,_blueDark_r,_blue_,_brownDark_r,_pink_,_blue_,,_brownDark_r,_blueDark_r,_pink_
-1860,_brown_r,_brownDark_r,_blue_,_pink_,_blue_,,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,,,_blueDark_r,_blueDark_r,_blueDark_r,_blueDark_g,_blueDark_r,,_brownDark_r,_brownDark_r,,_blue_,_blueDark_r,_pink_,_blue_,_blueDark_r,,_blue_,_blue_,_blueDark_r,_brown_g,_blueDark_r,,_pink_,_brownDark_r,_pinkDark_
-1800,_blueDark_g,_brownDark_r,_blue_,_blue_,_blue_,,_brownDark_r,_blueDark_r,_blueDark_r,_blue_,_blueDark_g,,,_brownDark_g,_blue_,_blueDark_r,_brownDark_g,_blueDark_r,,_pink_,_pink_,,_blueDark_r,_blueDark_r,_brownDark_r,_blue_,_brown_r,,_brownDark_r,_brownDark_r,_blue_,_blue_,_blue_,,_blueDark_r,_blueDark_r,_blue_
