time to NEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,_blue_,_brown_r,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_pink_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_
2520,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_brownDark_g,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,_brownDark_g,_blueDark_r,_blue_,_blue_,_blue_,,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_brownDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blueDark_g,_blue_,_blue_,_blue_,_brownDark_g,_blue_,_blueDark_r,_blue_
2640,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_brown_g,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_brownDark_r,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_
2760,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blueDark_r,_blue_,_blueDark_g,_blue_,_blueDark_g,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_g,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_brownDark_r,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_
2880,_blueDark_r,_blue_,_blueDark_r,_brownDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_g,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_pink_,_blueDark_g,_blueDark_g,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blueDark_g,_brownDark_r,_blueDark_g,_blue_,_blue_
3000,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blueDark_g,,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_g,_blue_,_blue_,_pink_,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_brown_r,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_pink_,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_
3120,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_pink_,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_r,_blue_,_blueDark_r,_brownDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,_blue_,_blueDark_g,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_brown_r,_blue_
3240,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_brownDark_g,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blueDark_r,_blue_,_brown_g,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_
3360,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_blueDark_g,_blueDark_r,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_brown_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blueDark_r,_blue_,_brownDark_r,_blue_,_blueDark_g,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blue_,_blue_
3480,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_pink_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_blueDark_g,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_
3600,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_brown_g,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_brownDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blueDark_r,_blue_,_pink_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_brownDark_g,_blue_,_blue_,_blueDark_r,_blue_
3720,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_g,_brownDark_g,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_brown_g,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blueDark_r,_blue_,_blue_,_blueDark_g,_blue_,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_brownDark_g,_blue_,_blue_,_blue_,_blue_
3840,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_pink_,_brownDark_g,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_brown_r,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_g,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_
3960,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blueDark_g,_blueDark_g,_blueDark_g,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_pink_,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_g,_blueDark_r,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blue_,_blue_,_blueDark_g,_blue_,_pink_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_
4080,_blue_,_brownDark_r,_blue_,_blueDark_r,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brown_g,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_brown_r,_blueDark_r,_brownDark_g,_blue_,_blueDark_r,_blue_,_brownDark_r,_blue_,_blueDark_r,_brown_r,_pink_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blue_,_blue_,_blue_,_brownDark_r
4200,_blue_,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_pink_,_brownDark_r,_blue_,_pinkDark_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_brownDark_r,,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_brown_r,_blueDark_r,_blue_,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_brownDark_r,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_r,_brownDark_g,_blue_,_brownDark_r,_blue_,_blue_,_blue_,,_brownDark_g,_blueDark_g,_blue_,_blueDark_r
4320,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_brownDark_g,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_brownDark_r,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_brown_r,_blueDark_r,_blue_,_brownDark_r,_blueDark_r,_blue_,_pink_,_blue_,_pink_,_blueDark_r,_brownDark_r,_blue_,_blue_,_brown_r,_brownDark_r,_blue_,_blue_,_pink_,_blue_,_blue_,_blue_,,_blueDark_g,_blueDark_g,_pink_,_brownDark_r
4440,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,,_blue_,_blueDark_g,_blue_,_brownDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,,_blue_,_blueDark_r,_brownDark_r,_blueDark_g,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_pink_,_blue_,_blueDark_r,_blue_,_brownDark_r,_blueDark_r,_blueDark_r,_brownDark_g,_blue_,_blueDark_r,_blueDark_r,_brownDark_g,_blue_,,_blue_,_blue_,_blue_,_blueDark_r
4560,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_pink_,_blue_,_blue_,_blue_,_blueDark_r,_brownDark_r,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_pink_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_brown_r,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blueDark_g,,_blue_,_blue_,_blue_,_brown_r
4680,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blueDark_g,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,_brown_r,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,_blue_,_blue_,_blueDark_g,_brownDark_g,_blue_,_blue_,,_blueDark_g,_blue_,_blueDark_g,_brown_r
4800,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_blue_,_brownDark_r,_blueDark_r,_blue_,_blue_,_brownDark_r,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_r,_blueDark_g,_blueDark_r,,_blue_,_blueDark_g,_blueDark_g,_blue_,_blue_,,_pink_,_blue_,_blue_,_brownDark_r
4920,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blueDark_g,_blueDark_r,_brownDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,,,_blueDark_r,_blue_,_blue_,_blue_,_pink_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_g,_blue_,_blueDark_r,_pink_,_blue_,_blueDark_r,_brown_r,_brownDark_r,_blueDark_g,_blue_,_blueDark_r,_blueDark_g,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_g,_blue_,,_brown_r,_blue_,_blue_,_blue_
5040,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blue_,_pink_,_blueDark_r,_blueDark_g,_blueDark_r,_brownDark_r,_blueDark_g,_blue_,_blue_,_blue_,_blueDark_r,,,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,,_blue_,_blue_,_blue_,_blueDark_r,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_g,_blue_,_blue_,_blueDark_g,_blueDark_r,_blueDark_g,_blueDark_r,_blueDark_g,_blue_,_blue_,_blueDark_g,_blue_,_blue_,,_pink_,_blueDark_g,_blue_,_blueDark_r
5160,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_brownDark_g,_blueDark_r,_brownDark_r,_blue_,_blueDark_g,_blueDark_r,_blueDark_r,_blue_,,,_blueDark_r,_blue_,_blue_,,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,_blueDark_g,_blue_,_brown_r,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,,_pink_,_blue_,_blue_,_brownDark_r
5280,_blueDark_r,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_brownDark_r,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_,_brownDark_r,_blue_,_pink_,_brownDark_r,_blue_,_blueDark_r,,,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_g,_brownDark_r,_blue_,_blueDark_r,_brown_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brown_r,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_,,_brown_r,_blue_,_blue_,_brownDark_r
5400,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,,,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_brown_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_r,_brownDark_r,_blue_,_blue_,_brown_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,,_brown_r,_blue_,_blue_,_brownDark_r
5520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
